;Datenpunkt;Luftgütesensor 1.AQ_GAS_RESISTANCE_RAW;Luftgütesensor 1.MY_HUMIDITY;Luftgütesensor 1.TEMPERATURE
;Einheit;Ohm;%;°C
Zeitstempel;Status;Wert;Wert;Wert
18.01.2021 08:44:16,715;2;195.260;35,3;22,6
18.01.2021 08:44:16,725;2;195.260;35,4;22,6
18.01.2021 08:44:16,731;2;193.660;35,4;22,6
18.01.2021 08:48:49,201;2;193.660;35,4;22,8
18.01.2021 08:48:49,211;2;193.660;35,3;22,8
18.01.2021 08:48:49,217;2;191.660;35,3;22,8
18.01.2021 08:53:21,698;2;191.660;35,3;22,9
18.01.2021 08:53:21,708;2;191.660;35,3;22,9
18.01.2021 08:53:21,714;2;187.780;35,3;22,9
18.01.2021 08:57:54,218;2;187.780;35,3;23
18.01.2021 08:57:54,228;2;187.780;35,4;23
18.01.2021 08:57:54,234;2;184.780;35,4;23
18.01.2021 09:02:26,681;2;184.780;35,4;23
18.01.2021 09:02:26,685;2;184.780;35,4;23
18.01.2021 09:02:26,691;2;182.440;35,4;23
18.01.2021 09:06:59,156;2;182.440;35,4;23,1
18.01.2021 09:06:59,168;2;182.440;35,4;23,1
18.01.2021 09:06:59,173;2;176.080;35,4;23,1
18.01.2021 09:11:31,620;2;176.080;35,4;23,2
18.01.2021 09:11:31,631;2;176.080;35,6;23,2
18.01.2021 09:11:31,637;2;170.740;35,6;23,2
18.01.2021 09:16:04,115;2;170.740;35,6;23,3
18.01.2021 09:16:04,124;2;170.740;35,4;23,3
18.01.2021 09:16:04,130;2;166.480;35,4;23,3
18.01.2021 09:20:36,619;2;166.480;35,4;23,3
18.01.2021 09:20:36,623;2;166.480;35,3;23,3
18.01.2021 09:20:36,630;2;164.220;35,3;23,3
18.01.2021 09:25:09,115;2;164.220;35,3;23,4
18.01.2021 09:25:09,119;2;164.220;35,2;23,4
18.01.2021 09:25:09,125;2;161.860;35,2;23,4
18.01.2021 09:29:41,621;2;161.860;35,2;23,5
18.01.2021 09:29:41,624;2;161.860;35,1;23,5
18.01.2021 09:29:41,628;2;161.980;35,1;23,5
18.01.2021 09:34:14,139;2;161.980;35,1;23,5
18.01.2021 09:34:14,143;2;161.980;35,2;23,5
18.01.2021 09:34:14,149;2;162.500;35,2;23,5
18.01.2021 09:38:46,652;2;162.500;35,2;23,6
18.01.2021 09:38:46,663;2;162.500;35;23,6
18.01.2021 09:38:46,670;2;162.680;35;23,6
18.01.2021 09:43:19,182;2;162.680;35;23,7
18.01.2021 09:43:19,193;2;162.680;35;23,7
18.01.2021 09:43:19,200;2;162.760;35;23,7
18.01.2021 09:47:51,718;2;162.760;35;23,8
18.01.2021 09:47:51,728;2;162.760;34,9;23,8
18.01.2021 09:47:51,735;2;164.040;34,9;23,8
18.01.2021 09:52:24,255;2;164.040;34,9;23,9
18.01.2021 09:52:24,260;2;164.040;34,7;23,9
18.01.2021 09:52:24,266;2;164.960;34,7;23,9
18.01.2021 09:56:56,803;2;164.960;34,7;24
18.01.2021 09:56:56,807;2;164.960;34,7;24
18.01.2021 09:56:56,813;2;165.520;34,7;24
18.01.2021 10:01:29,410;2;165.520;34,7;24
18.01.2021 10:01:29,413;2;165.520;34,6;24
18.01.2021 10:01:29,419;2;166.440;34,6;24
18.01.2021 10:06:01,961;2;166.440;34,6;24
18.01.2021 10:06:01,965;2;166.440;34,4;24
18.01.2021 10:06:01,971;2;166.620;34,4;24
18.01.2021 10:10:34,532;2;166.620;34,4;24,1
18.01.2021 10:10:34,535;2;166.620;34,3;24,1
18.01.2021 10:10:34,541;2;167.580;34,3;24,1
18.01.2021 10:15:07,097;2;167.580;34,3;24,1
18.01.2021 10:15:07,107;2;167.580;34,3;24,1
18.01.2021 10:15:07,114;2;167.680;34,3;24,1
18.01.2021 10:19:39,666;2;167.680;34,3;24,2
18.01.2021 10:19:39,670;2;167.680;34,3;24,2
18.01.2021 10:19:39,677;2;168.020;34,3;24,2
18.01.2021 10:24:12,242;2;168.020;34,3;24,2
18.01.2021 10:24:12,251;2;168.020;34,2;24,2
18.01.2021 10:24:12,260;2;168.280;34,2;24,2
18.01.2021 10:28:44,814;2;168.280;34,2;24,3
18.01.2021 10:28:44,823;2;168.280;34,2;24,3
18.01.2021 10:28:44,829;2;168.580;34,2;24,3
18.01.2021 10:33:17,397;2;168.580;34,2;24,3
18.01.2021 10:33:17,407;2;168.580;34,2;24,3
18.01.2021 10:33:17,412;2;169.120;34,2;24,3
18.01.2021 10:37:49,990;2;169.120;34,2;24,3
18.01.2021 10:37:49,994;2;169.120;34,3;24,3
18.01.2021 10:37:50,000;2;169.660;34,3;24,3
18.01.2021 10:42:22,573;2;169.660;34,3;24,3
18.01.2021 10:42:22,583;2;169.660;34,2;24,3
18.01.2021 10:42:22,589;2;169.800;34,2;24,3
18.01.2021 10:46:55,162;2;169.800;34,2;24,4
18.01.2021 10:46:55,172;2;169.800;34,2;24,4
18.01.2021 10:46:55,178;2;170.000;34,2;24,4
18.01.2021 10:51:27,758;2;170.000;34,2;24,4
18.01.2021 10:51:27,760;2;170.000;34,3;24,4
18.01.2021 10:51:27,764;2;169.740;34,3;24,4
18.01.2021 10:56:00,354;2;169.740;34,3;24,4
18.01.2021 10:56:00,365;2;169.740;34,2;24,4
18.01.2021 10:56:00,370;2;170.880;34,2;24,4
18.01.2021 11:00:32,965;2;170.880;34,2;24,5
18.01.2021 11:00:32,973;2;170.880;34,1;24,5
18.01.2021 11:00:32,981;2;171.220;34,1;24,5
18.01.2021 11:05:05,556;2;171.220;34,1;24,5
18.01.2021 11:05:05,565;2;171.220;34,1;24,5
18.01.2021 11:05:05,580;2;171.600;34,1;24,5
18.01.2021 11:09:38,216;2;171.600;34,1;24,5
18.01.2021 11:09:38,219;2;171.600;34,1;24,5
18.01.2021 11:09:38,224;2;171.820;34,1;24,5
18.01.2021 11:14:10,812;2;171.820;34,1;24,5
18.01.2021 11:14:10,815;2;171.820;34,2;24,5
18.01.2021 11:14:10,820;2;172.580;34,2;24,5
18.01.2021 11:18:43,417;2;172.580;34,2;24,5
18.01.2021 11:18:43,421;2;172.580;34,3;24,5
18.01.2021 11:18:43,427;2;172.560;34,3;24,5
18.01.2021 11:23:16,020;2;172.560;34,3;24,5
18.01.2021 11:23:16,022;2;172.560;34,6;24,5
18.01.2021 11:23:16,028;2;172.600;34,6;24,5
18.01.2021 11:27:48,622;2;172.600;34,6;24,5
18.01.2021 11:27:48,632;2;172.600;35,3;24,5
18.01.2021 11:27:48,638;2;173.860;35,3;24,5
18.01.2021 11:32:21,248;2;173.860;35,3;24,3
18.01.2021 11:32:21,258;2;173.860;35,3;24,3
18.01.2021 11:32:21,263;2;176.240;35,3;24,3
18.01.2021 11:36:53,883;2;176.240;35,3;24,3
18.01.2021 11:36:53,885;2;176.240;34,7;24,3
18.01.2021 11:36:53,890;2;178.280;34,7;24,3
18.01.2021 11:41:26,522;2;178.280;34,7;24,3
18.01.2021 11:41:26,525;2;178.280;34,6;24,3
18.01.2021 11:41:26,536;2;178.360;34,6;24,3
18.01.2021 11:45:59,162;2;178.360;34,6;24,3
18.01.2021 11:45:59,170;2;178.360;34,9;24,3
18.01.2021 11:45:59,176;2;178.200;34,9;24,3
18.01.2021 11:50:31,796;2;178.200;34,9;24,3
18.01.2021 11:50:31,806;2;178.200;34,1;24,3
18.01.2021 11:50:31,811;2;177.580;34,1;24,3
18.01.2021 11:55:04,432;2;177.580;34,1;24,4
18.01.2021 11:55:04,443;2;177.580;34,4;24,4
18.01.2021 11:55:04,449;2;178.820;34,4;24,4
18.01.2021 11:59:37,070;2;178.820;34,4;24,3
18.01.2021 11:59:37,073;2;178.820;34;24,3
18.01.2021 11:59:37,079;2;179.540;34;24,3
18.01.2021 12:04:09,713;2;179.540;34;24,3
18.01.2021 12:04:09,717;2;179.540;33,9;24,3
18.01.2021 12:04:09,723;2;179.540;33,9;24,3
18.01.2021 12:08:42,362;2;179.540;33,9;24,5
18.01.2021 12:08:42,370;2;179.540;34,1;24,5
18.01.2021 12:08:42,375;2;179.060;34,1;24,5
18.01.2021 12:13:15,002;2;179.060;34,1;24,6
18.01.2021 12:13:15,004;2;179.060;33,9;24,6
18.01.2021 12:13:15,008;2;176.560;33,9;24,6
18.01.2021 12:17:47,729;2;176.560;33,9;24,8
18.01.2021 12:17:47,737;2;176.560;34;24,8
18.01.2021 12:17:47,742;2;174.780;34;24,8
18.01.2021 12:22:20,417;2;174.780;34;24,9
18.01.2021 12:22:20,426;2;174.780;33,9;24,9
18.01.2021 12:22:20,431;2;172.820;33,9;24,9
18.01.2021 12:26:53,084;2;172.820;33,9;25
18.01.2021 12:26:53,093;2;172.820;34;25
18.01.2021 12:26:53,099;2;170.680;34;25
18.01.2021 12:35:58,472;2;170.680;34;25,3
18.01.2021 12:35:58,475;2;170.680;34;25,3
18.01.2021 12:35:58,481;2;167.500;34;25,3
18.01.2021 12:40:31,177;2;167.500;34;25,3
18.01.2021 12:40:31,181;2;167.500;33,8;25,3
18.01.2021 12:40:31,186;2;168.180;33,8;25,3
18.01.2021 12:45:03,880;2;168.180;33,8;25,2
18.01.2021 12:45:03,884;2;168.180;33,2;25,2
18.01.2021 12:45:03,891;2;171.480;33,2;25,2
18.01.2021 12:49:36,543;2;171.480;33,2;25
18.01.2021 12:49:36,552;2;171.480;32,1;25
18.01.2021 12:49:36,558;2;179.620;32,1;25
18.01.2021 12:54:09,165;2;179.620;32,1;24,2
18.01.2021 12:54:09,175;2;179.620;31,9;24,2
18.01.2021 12:54:09,181;2;189.120;31,9;24,2
18.01.2021 12:58:41,753;2;189.120;31,9;23,5
18.01.2021 12:58:41,762;2;189.120;32,3;23,5
18.01.2021 12:58:41,768;2;196.420;32,3;23,5
18.01.2021 13:03:14,360;2;196.420;32,3;23,5
18.01.2021 13:03:14,370;2;196.420;33;23,5
18.01.2021 13:03:14,376;2;198.100;33;23,5
18.01.2021 13:07:46,980;2;198.100;33;23,9
18.01.2021 13:07:46,983;2;198.100;33;23,9
18.01.2021 13:07:46,989;2;197.660;33;23,9
18.01.2021 13:12:19,609;2;197.660;33;24,2
18.01.2021 13:12:19,617;2;197.660;32,9;24,2
18.01.2021 13:12:19,623;2;196.200;32,9;24,2
18.01.2021 13:16:52,243;2;196.200;32,9;24,4
18.01.2021 13:16:52,247;2;196.200;33;24,4
18.01.2021 13:16:52,252;2;194.420;33;24,4
18.01.2021 13:21:24,892;2;194.420;33;24,5
18.01.2021 13:21:24,901;2;194.420;33,1;24,5
18.01.2021 13:21:24,905;2;192.360;33,1;24,5
18.01.2021 13:25:57,593;2;192.360;33,1;24,6
18.01.2021 13:25:57,602;2;192.360;33,2;24,6
18.01.2021 13:25:57,608;2;189.200;33,2;24,6
18.01.2021 13:30:30,234;2;189.200;33,2;24,6
18.01.2021 13:30:30,236;2;189.200;33,6;24,6
18.01.2021 13:30:30,239;2;185.760;33,6;24,6
18.01.2021 13:35:02,882;2;185.760;33,6;24,6
18.01.2021 13:35:02,884;2;185.760;33,7;24,6
18.01.2021 13:35:02,890;2;183.460;33,7;24,6
18.01.2021 13:39:35,532;2;183.460;33,7;24,6
18.01.2021 13:39:35,541;2;183.460;33,8;24,6
18.01.2021 13:39:35,547;2;180.620;33,8;24,6
18.01.2021 13:44:08,183;2;180.620;33,8;24,6
18.01.2021 13:44:08,194;2;180.620;34;24,6
18.01.2021 13:44:08,201;2;178.080;34;24,6
18.01.2021 13:48:40,828;2;178.080;34;24,6
18.01.2021 13:48:40,838;2;178.080;34,2;24,6
18.01.2021 13:48:40,844;2;176.060;34,2;24,6
18.01.2021 13:53:13,481;2;176.060;34,2;24,7
18.01.2021 13:53:13,490;2;176.060;34,5;24,7
18.01.2021 13:53:13,495;2;173.460;34,5;24,7
18.01.2021 13:57:46,125;2;173.460;34,5;24,7
18.01.2021 13:57:46,135;2;173.460;34,9;24,7
18.01.2021 13:57:46,140;2;171.200;34,9;24,7
18.01.2021 14:02:18,780;2;171.200;34,9;24,7
18.01.2021 14:02:18,790;2;171.200;35;24,7
18.01.2021 14:02:18,795;2;168.720;35;24,7
18.01.2021 14:06:51,441;2;168.720;35;24,7
18.01.2021 14:06:51,445;2;168.720;35,4;24,7
18.01.2021 14:06:51,450;2;166.900;35,4;24,7
18.01.2021 14:11:24,108;2;166.900;35,4;24,7
18.01.2021 14:11:24,129;2;166.900;35,2;24,7
18.01.2021 14:11:24,135;2;164.900;35,2;24,7
18.01.2021 14:15:56,756;2;164.900;35,2;24,7
18.01.2021 14:15:56,767;2;164.900;35,7;24,7
18.01.2021 14:15:56,773;2;162.100;35,7;24,7
18.01.2021 14:20:29,410;2;162.100;35,7;24,8
18.01.2021 14:20:29,421;2;162.100;35,6;24,8
18.01.2021 14:20:29,427;2;161.000;35,6;24,8
18.01.2021 14:25:02,067;2;161.000;35,6;24,7
18.01.2021 14:25:02,077;2;161.000;35,5;24,7
18.01.2021 14:25:02,082;2;159.180;35,5;24,7
18.01.2021 14:29:34,727;2;159.180;35,5;24,7
18.01.2021 14:29:34,737;2;159.180;35,8;24,7
18.01.2021 14:29:34,741;2;157.980;35,8;24,7
18.01.2021 14:34:07,427;2;157.980;35,8;24,7
18.01.2021 14:34:07,436;2;157.980;35,6;24,7
18.01.2021 14:34:07,442;2;156.060;35,6;24,7
18.01.2021 14:38:40,043;2;156.060;35,6;24,7
18.01.2021 14:38:40,047;2;156.060;35,7;24,7
18.01.2021 14:38:40,052;2;153.020;35,7;24,7
18.01.2021 14:43:12,672;2;153.020;35,7;24,7
18.01.2021 14:43:12,676;2;153.020;35,6;24,7
18.01.2021 14:43:12,681;2;152.200;35,6;24,7
18.01.2021 14:47:45,294;2;152.200;35,6;24,7
18.01.2021 14:47:45,298;2;152.200;35,5;24,7
18.01.2021 14:47:45,303;2;151.040;35,5;24,7
18.01.2021 14:52:17,930;2;151.040;35,5;24,7
18.01.2021 14:52:17,944;2;151.040;35,7;24,7
18.01.2021 14:52:17,950;2;150.160;35,7;24,7
18.01.2021 14:56:50,547;2;150.160;35,7;24,8
18.01.2021 14:56:50,556;2;150.160;35,6;24,8
18.01.2021 14:56:50,561;2;149.640;35,6;24,8
18.01.2021 15:01:23,174;2;149.640;35,6;24,8
18.01.2021 15:01:23,183;2;149.640;35,5;24,8
18.01.2021 15:01:23,189;2;149.640;35,5;24,8
18.01.2021 15:05:55,807;2;149.640;35,5;24,8
18.01.2021 15:05:55,810;2;149.640;35,4;24,8
18.01.2021 15:05:55,817;2;148.520;35,4;24,8
18.01.2021 15:10:28,439;2;148.520;35,4;24,8
18.01.2021 15:10:28,443;2;148.520;35,8;24,8
18.01.2021 15:10:28,449;2;145.700;35,8;24,8
18.01.2021 15:15:01,131;2;145.700;35,8;24,9
18.01.2021 15:15:01,134;2;145.700;35,8;24,9
18.01.2021 15:15:01,139;2;143.200;35,8;24,9
18.01.2021 15:19:33,685;2;143.200;35,8;24,9
18.01.2021 15:19:33,696;2;143.200;35,6;24,9
18.01.2021 15:19:33,702;2;139.920;35,6;24,9
18.01.2021 15:24:06,325;2;139.920;35,6;24,9
18.01.2021 15:24:06,329;2;139.920;35,5;24,9
18.01.2021 15:24:06,335;2;136.140;35,5;24,9
18.01.2021 15:28:38,945;2;136.140;35,5;24,8
18.01.2021 15:28:38,949;2;136.140;35,6;24,8
18.01.2021 15:28:38,954;2;136.160;35,6;24,8
18.01.2021 15:33:11,577;2;136.160;35,6;24,7
18.01.2021 15:33:11,586;2;136.160;35,1;24,7
18.01.2021 15:33:11,592;2;137.100;35,1;24,7
18.01.2021 15:37:44,203;2;137.100;35,1;24,7
18.01.2021 15:37:44,207;2;137.100;35,1;24,7
18.01.2021 15:37:44,213;2;137.780;35,1;24,7
18.01.2021 15:42:17,353;2;137.780;35,1;24,7
18.01.2021 15:42:17,362;2;137.780;35,2;24,7
18.01.2021 15:42:17,368;2;138.420;35,2;24,7
18.01.2021 15:46:49,490;2;138.420;35,2;24,7
18.01.2021 15:46:49,494;2;138.420;35,2;24,7
18.01.2021 15:46:49,500;2;139.800;35,2;24,7
18.01.2021 15:51:22,113;2;139.800;35,2;24,7
18.01.2021 15:51:22,116;2;139.800;35,1;24,7
18.01.2021 15:51:22,122;2;141.000;35,1;24,7
18.01.2021 15:55:54,736;2;141.000;35,1;24,7
18.01.2021 15:55:54,740;2;141.000;35,1;24,7
18.01.2021 15:55:54,745;2;140.960;35,1;24,7
18.01.2021 16:00:27,355;2;140.960;35,1;24,7
18.01.2021 16:00:27,359;2;140.960;35,1;24,7
18.01.2021 16:00:27,364;2;142.660;35,1;24,7
18.01.2021 16:04:59,967;2;142.660;35,1;24,7
18.01.2021 16:04:59,975;2;142.660;35,1;24,7
18.01.2021 16:04:59,981;2;143.220;35,1;24,7
18.01.2021 16:09:32,582;2;143.220;35,1;24,7
18.01.2021 16:09:32,590;2;143.220;35,1;24,7
18.01.2021 16:09:32,596;2;144.160;35,1;24,7
18.01.2021 16:14:05,199;2;144.160;35,1;24,7
18.01.2021 16:14:05,202;2;144.160;35;24,7
18.01.2021 16:14:05,210;2;144.940;35;24,7
18.01.2021 16:18:37,814;2;144.940;35;24,6
18.01.2021 16:18:37,825;2;144.940;35;24,6
18.01.2021 16:18:37,831;2;145.560;35;24,6
18.01.2021 16:23:10,427;2;145.560;35;24,6
18.01.2021 16:23:10,431;2;145.560;35;24,6
18.01.2021 16:23:10,437;2;147.100;35;24,6
18.01.2021 16:27:43,028;2;147.100;35;24,6
18.01.2021 16:27:43,038;2;147.100;34,9;24,6
18.01.2021 16:27:43,044;2;147.520;34,9;24,6
18.01.2021 16:32:15,639;2;147.520;34,9;24,6
18.01.2021 16:32:15,651;2;147.520;35,1;24,6
18.01.2021 16:32:15,656;2;148.160;35,1;24,6
18.01.2021 16:36:48,254;2;148.160;35,1;24,6
18.01.2021 16:36:48,258;2;148.160;35,2;24,6
18.01.2021 16:36:48,264;2;148.120;35,2;24,6
18.01.2021 16:41:20,863;2;148.120;35,2;24,6
18.01.2021 16:41:20,872;2;148.120;35,4;24,6
18.01.2021 16:41:20,878;2;146.220;35,4;24,6
18.01.2021 16:45:53,477;2;146.220;35,4;24,6
18.01.2021 16:45:53,486;2;146.220;35,6;24,6
18.01.2021 16:45:53,491;2;144.880;35,6;24,6
18.01.2021 16:50:26,149;2;144.880;35,6;24,6
18.01.2021 16:50:26,153;2;144.880;35,6;24,6
18.01.2021 16:50:26,158;2;143.900;35,6;24,6
18.01.2021 16:54:58,754;2;143.900;35,6;24,6
18.01.2021 16:54:58,757;2;143.900;35,7;24,6
18.01.2021 16:54:58,762;2;143.200;35,7;24,6
18.01.2021 16:59:31,359;2;143.200;35,7;24,6
18.01.2021 16:59:31,367;2;143.200;35,7;24,6
18.01.2021 16:59:31,372;2;142.440;35,7;24,6
18.01.2021 17:04:04,003;2;142.440;35,7;24,6
18.01.2021 17:04:04,013;2;142.440;35,7;24,6
18.01.2021 17:04:04,019;2;141.740;35,7;24,6
18.01.2021 17:08:36,648;2;141.740;35,7;24,6
18.01.2021 17:08:36,658;2;141.740;35,9;24,6
18.01.2021 17:08:36,663;2;140.900;35,9;24,6
18.01.2021 17:13:09,300;2;140.900;35,9;24,6
18.01.2021 17:13:09,302;2;140.900;35,9;24,6
18.01.2021 17:13:09,307;2;140.260;35,9;24,6
18.01.2021 17:17:41,946;2;140.260;35,9;24,6
18.01.2021 17:17:41,956;2;140.260;35,9;24,6
18.01.2021 17:17:41,962;2;140.040;35,9;24,6
18.01.2021 17:22:14,592;2;140.040;35,9;24,7
18.01.2021 17:22:14,601;2;140.040;35,8;24,7
18.01.2021 17:22:14,607;2;139.860;35,8;24,7
18.01.2021 17:26:47,235;2;139.860;35,8;24,7
18.01.2021 17:26:47,244;2;139.860;35,7;24,7
18.01.2021 17:26:47,249;2;139.440;35,7;24,7
18.01.2021 17:31:19,876;2;139.440;35,7;24,7
18.01.2021 17:31:19,880;2;139.440;35,7;24,7
18.01.2021 17:31:19,885;2;138.180;35,7;24,7
18.01.2021 17:35:52,520;2;138.180;35,7;24,7
18.01.2021 17:35:52,528;2;138.180;35,8;24,7
18.01.2021 17:35:52,533;2;137.240;35,8;24,7
18.01.2021 17:40:25,169;2;137.240;35,8;24,7
18.01.2021 17:40:25,177;2;137.240;35,8;24,7
18.01.2021 17:40:25,183;2;137.140;35,8;24,7
18.01.2021 17:44:57,823;2;137.140;35,8;24,7
18.01.2021 17:44:57,832;2;137.140;35,8;24,7
18.01.2021 17:44:57,837;2;138.980;35,8;24,7
18.01.2021 17:49:30,471;2;138.980;35,8;24,6
18.01.2021 17:49:30,473;2;138.980;35,6;24,6
18.01.2021 17:49:30,478;2;142.060;35,6;24,6
18.01.2021 17:54:03,113;2;142.060;35,6;24,6
18.01.2021 17:54:03,123;2;142.060;35;24,6
18.01.2021 17:54:03,129;2;146.420;35;24,6
18.01.2021 17:58:35,810;2;146.420;35;24,5
18.01.2021 17:58:35,814;2;146.420;34,9;24,5
18.01.2021 17:58:35,819;2;149.460;34,9;24,5
18.01.2021 18:03:08,438;2;149.460;34,9;24,5
18.01.2021 18:03:08,446;2;149.460;34,8;24,5
18.01.2021 18:03:08,452;2;152.860;34,8;24,5
18.01.2021 18:07:41,079;2;152.860;34,8;24,5
18.01.2021 18:07:41,083;2;152.860;34,9;24,5
18.01.2021 18:07:41,088;2;155.020;34,9;24,5
18.01.2021 18:12:13,720;2;155.020;34,9;24,5
18.01.2021 18:12:13,729;2;155.020;34,9;24,5
18.01.2021 18:12:13,734;2;157.060;34,9;24,5
18.01.2021 18:16:46,339;2;157.060;34,9;24,5
18.01.2021 18:16:46,349;2;157.060;34,9;24,5
18.01.2021 18:16:46,354;2;158.040;34,9;24,5
18.01.2021 18:21:18,986;2;158.040;34,9;24,6
18.01.2021 18:21:18,996;2;158.040;35,1;24,6
18.01.2021 18:21:19,001;2;157.280;35,1;24,6
18.01.2021 18:25:51,635;2;157.280;35,1;24,6
18.01.2021 18:25:51,646;2;157.280;35,3;24,6
18.01.2021 18:25:51,651;2;156.240;35,3;24,6
18.01.2021 18:30:24,289;2;156.240;35,3;24,7
18.01.2021 18:30:24,299;2;156.240;35,4;24,7
18.01.2021 18:30:24,305;2;154.860;35,4;24,7
18.01.2021 18:39:29,599;2;154.860;35,4;24,7
18.01.2021 18:39:29,609;2;154.860;35,7;24,7
18.01.2021 18:39:29,615;2;152.160;35,7;24,7
18.01.2021 18:44:02,251;2;152.160;35,7;24,7
18.01.2021 18:44:02,259;2;152.160;35,7;24,7
18.01.2021 18:44:02,263;2;151.360;35,7;24,7
18.01.2021 18:48:34,905;2;151.360;35,7;24,7
18.01.2021 18:48:34,907;2;151.360;35,8;24,7
18.01.2021 18:48:34,912;2;148.520;35,8;24,7
18.01.2021 18:53:07,551;2;148.520;35,8;24,7
18.01.2021 18:53:07,560;2;148.520;36;24,7
18.01.2021 18:53:07,565;2;144.520;36;24,7
18.01.2021 18:57:40,204;2;144.520;36;24,7
18.01.2021 18:57:40,215;2;144.520;36,1;24,7
18.01.2021 18:57:40,220;2;139.100;36,1;24,7
18.01.2021 19:02:12,854;2;139.100;36,1;24,7
18.01.2021 19:02:12,864;2;139.100;36,1;24,7
18.01.2021 19:02:12,869;2;133.980;36,1;24,7
18.01.2021 19:06:45,557;2;133.980;36,1;24,7
18.01.2021 19:06:45,566;2;133.980;36;24,7
18.01.2021 19:06:45,571;2;131.900;36;24,7
18.01.2021 19:11:18,209;2;131.900;36;24,7
18.01.2021 19:11:18,217;2;131.900;36;24,7
18.01.2021 19:11:18,220;2;129.420;36;24,7
18.01.2021 19:15:50,861;2;129.420;36;24,7
18.01.2021 19:15:50,865;2;129.420;36,1;24,7
18.01.2021 19:15:50,870;2;126.900;36,1;24,7
18.01.2021 19:20:23,511;2;126.900;36,1;24,7
18.01.2021 19:20:23,519;2;126.900;36,4;24,7
18.01.2021 19:20:23,524;2;124.560;36,4;24,7
18.01.2021 19:24:56,165;2;124.560;36,4;24,7
18.01.2021 19:24:56,176;2;124.560;36,2;24,7
18.01.2021 19:24:56,181;2;119.380;36,2;24,7
18.01.2021 19:29:28,797;2;119.380;36,2;24,7
18.01.2021 19:29:28,805;2;119.380;36,3;24,7
18.01.2021 19:29:28,810;2;113.100;36,3;24,7
18.01.2021 19:34:01,446;2;113.100;36,3;24,7
18.01.2021 19:34:01,450;2;113.100;36,4;24,7
18.01.2021 19:34:01,456;2;110.680;36,4;24,7
18.01.2021 19:38:34,099;2;110.680;36,4;24,7
18.01.2021 19:38:34,103;2;110.680;36,3;24,7
18.01.2021 19:38:34,108;2;110.020;36,3;24,7
18.01.2021 19:43:06,753;2;110.020;36,3;24,7
18.01.2021 19:43:06,764;2;110.020;36,3;24,7
18.01.2021 19:43:06,769;2;109.880;36,3;24,7
18.01.2021 19:47:39,410;2;109.880;36,3;24,7
18.01.2021 19:47:39,414;2;109.880;36,3;24,7
18.01.2021 19:47:39,419;2;109.860;36,3;24,7
18.01.2021 19:52:12,062;2;109.860;36,3;24,7
18.01.2021 19:52:12,074;2;109.860;36,2;24,7
18.01.2021 19:52:12,077;2;110.020;36,2;24,7
18.01.2021 19:56:44,709;2;110.020;36,2;24,7
18.01.2021 19:56:44,719;2;110.020;36,3;24,7
18.01.2021 19:56:44,724;2;109.560;36,3;24,7
18.01.2021 20:01:17,363;2;109.560;36,3;24,7
18.01.2021 20:01:17,367;2;109.560;36,2;24,7
18.01.2021 20:01:17,372;2;109.720;36,2;24,7
18.01.2021 20:05:50,020;2;109.720;36,2;24,7
18.01.2021 20:05:50,040;2;109.720;36,3;24,7
18.01.2021 20:05:50,045;2;108.340;36,3;24,7
18.01.2021 20:10:22,671;2;108.340;36,3;24,7
18.01.2021 20:10:22,674;2;108.340;36,3;24,7
18.01.2021 20:10:22,679;2;104.420;36,3;24,7
18.01.2021 20:14:55,369;2;104.420;36,3;24,7
18.01.2021 20:14:55,379;2;104.420;36,3;24,7
18.01.2021 20:14:55,383;2;100.780;36,3;24,7
18.01.2021 20:19:28,021;2;100.780;36,3;24,7
18.01.2021 20:19:28,023;2;100.780;36,3;24,7
18.01.2021 20:19:28,028;2;98.600;36,3;24,7
18.01.2021 20:24:00,672;2;98.600;36,3;24,7
18.01.2021 20:24:00,681;2;98.600;36,3;24,7
18.01.2021 20:24:00,685;2;97.080;36,3;24,7
18.01.2021 20:28:33,324;2;97.080;36,3;24,7
18.01.2021 20:28:33,333;2;97.080;36,4;24,7
18.01.2021 20:28:33,338;2;97.020;36,4;24,7
18.01.2021 20:33:05,979;2;97.020;36,4;24,7
18.01.2021 20:33:05,981;2;97.020;36,3;24,7
18.01.2021 20:33:05,987;2;98.140;36,3;24,7
18.01.2021 20:37:38,624;2;98.140;36,3;24,7
18.01.2021 20:37:38,634;2;98.140;36,3;24,7
18.01.2021 20:37:38,639;2;99.680;36,3;24,7
18.01.2021 20:42:11,269;2;99.680;36,3;24,7
18.01.2021 20:42:11,273;2;99.680;36,2;24,7
18.01.2021 20:42:11,278;2;101.340;36,2;24,7
18.01.2021 20:46:43,910;2;101.340;36,2;24,6
18.01.2021 20:46:43,920;2;101.340;36,1;24,6
18.01.2021 20:46:43,929;2;102.940;36,1;24,6
18.01.2021 20:51:16,547;2;102.940;36,1;24,6
18.01.2021 20:51:16,550;2;102.940;36,1;24,6
18.01.2021 20:51:16,555;2;103.760;36,1;24,6
18.01.2021 20:55:49,187;2;103.760;36,1;24,6
18.01.2021 20:55:49,190;2;103.760;36,1;24,6
18.01.2021 20:55:49,195;2;104.320;36,1;24,6
18.01.2021 21:00:21,821;2;104.320;36,1;24,6
18.01.2021 21:00:21,831;2;104.320;36,1;24,6
18.01.2021 21:00:21,837;2;104.620;36,1;24,6
